month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2025-11,"Beta, no hurdle",beta_no_hurdle,equal,92826,92826.0,0.014853059885518338,0.006440757017972842,1.3242027388271636,0.03334951852529447,0.994764397905759,0.025091545401158495
2025-11,"Beta, no hurdle",beta_no_hurdle,volume,92826,6116963.0,0.014853059885518338,0.006440757017972842,2.3653420426626015,0.10205523697188051,0.9783202873713639,0.0817033490211308
2025-11,"Beta, no hurdle",beta_no_hurdle,contract_balanced,92826,257.0,0.014853059885518338,0.006440757017972842,2.247802115226871,0.06212977563500664,0.9950644760210359,0.04939271152251734
2025-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,92826,92826.0,0.014853059885518338,0.006440757017972842,2.497307837121323,0.032636692430029896,0.9739620364983947,0.01613059895609373
2025-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,92826,6116963.0,0.014853059885518338,0.006440757017972842,1.8863025803035744,0.10778240642986611,0.9709976993485167,0.08623951220020493
2025-11,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,92826,257.0,0.014853059885518338,0.006440757017972842,1.7901395218801495,0.06533157046134444,0.9903073139240792,0.051111597203046776
2025-11,MHB,mhb,equal,92826,92826.0,0.014853059885518338,0.006440757017972842,0.5122509374706574,0.03272992725577159,0.9756210544459525,0.016888655154721946
2025-11,MHB,mhb,volume,92826,6116963.0,0.014853059885518338,0.006440757017972842,1.784714616246725,0.10805529457022742,0.9741585816360179,0.08694039946013352
2025-11,MHB,mhb,contract_balanced,92826,257.0,0.014853059885518338,0.006440757017972842,1.1542152383349367,0.06527105912121747,0.9916331651114905,0.05136112648651252
2025-12,DR normal,dr_normal,equal,82003,82003.0,0.014880239768366747,0.006412404164668067,1.7981615408477327,0.04273451817309773,0.9924027169737695,0.029286451488366262
2025-12,DR normal,dr_normal,volume,82003,5799665.0,0.014880239768366747,0.006412404164668067,2.6588237146617386,0.09046771730672831,0.9661340784338405,0.05231135012905646
2025-12,DR normal,dr_normal,contract_balanced,82003,259.0,0.014880239768366747,0.006412404164668067,2.7205964090712613,0.06882462833494107,0.9852471508163466,0.041061109005326335
2025-12,DR-AS normal,dras_normal,equal,82003,82003.0,0.014880239768366747,0.006412404164668067,1.8053476010442113,0.042949104838837945,0.9929148933575602,0.02979147898818294
2025-12,DR-AS normal,dras_normal,volume,82003,5799665.0,0.014880239768366747,0.006412404164668067,2.888495375256325,0.09994643200279008,0.9828312497359761,0.07302583171826696
2025-12,DR-AS normal,dras_normal,contract_balanced,82003,259.0,0.014880239768366747,0.006412404164668067,2.9328448269913703,0.07533905420067777,0.9914970465571095,0.05278299866520597
2025-12,"Beta, no hurdle",beta_no_hurdle,equal,82003,82003.0,0.014880239768366747,0.006412404164668067,1.9315165131830154,0.0432239805312003,0.9926953891930785,0.029923774459975225
2025-12,"Beta, no hurdle",beta_no_hurdle,volume,82003,5799665.0,0.014880239768366747,0.006412404164668067,3.8632318701765684,0.09673121693699602,0.9792086267051631,0.06577039831318476
2025-12,"Beta, no hurdle",beta_no_hurdle,contract_balanced,82003,259.0,0.014880239768366747,0.006412404164668067,3.1533072968242175,0.0739693982361039,0.9893429404564535,0.049481752568054274
2025-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,82003,82003.0,0.014880239768366747,0.006412404164668067,3.3186349102256276,0.04432122981518606,0.9666353669987685,0.020642416024193908
2025-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,82003,5799665.0,0.014880239768366747,0.006412404164668067,2.9815535671926177,0.09833464966036572,0.9671962087465397,0.06542646290508176
2025-12,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,82003,259.0,0.014880239768366747,0.006412404164668067,3.5444534312883227,0.07231172374391318,0.9815784556201301,0.046922621895424524
2025-12,MHB,mhb,equal,82003,82003.0,0.014880239768366747,0.006412404164668067,1.1075251237311985,0.04424946247419337,0.9686352938307137,0.021357621890810717
2025-12,MHB,mhb,volume,82003,5799665.0,0.014880239768366747,0.006412404164668067,2.613223527879506,0.09890266197926591,0.967675891624775,0.06634477943725436
2025-12,MHB,mhb,contract_balanced,82003,259.0,0.014880239768366747,0.006412404164668067,2.089818124260553,0.07324035644169416,0.9820842070332775,0.047935985189635565
2026-01,DR normal,dr_normal,equal,74041,74041.0,0.014885509114794577,0.006383232075629924,1.9722693692511903,0.05943847045557682,0.993044394322065,0.04819636171863345
2026-01,DR normal,dr_normal,volume,74041,71470667.0,0.014885509114794577,0.006383232075629924,3.34898767221224,0.25722036543089905,0.9591639182547436,0.19073267454638515
2026-01,DR normal,dr_normal,contract_balanced,74041,266.0,0.014885509114794577,0.006383232075629924,18.398608497509127,0.24778928187724863,0.9432783563013537,0.05829250292257143
2026-01,DR-AS normal,dras_normal,equal,74041,74041.0,0.014885509114794577,0.006383232075629924,1.9491309163971071,0.059830513036239735,0.9935306114179983,0.04904158674729711
2026-01,DR-AS normal,dras_normal,volume,74041,71470667.0,0.014885509114794577,0.006383232075629924,3.435591764391374,0.2527529442506665,0.9615084325433817,0.20600565073129617
2026-01,DR-AS normal,dras_normal,contract_balanced,74041,266.0,0.014885509114794577,0.006383232075629924,9.479894539793875,0.23668887659453672,0.9578727464582939,0.06980448146813813
2026-01,"Beta, no hurdle",beta_no_hurdle,equal,74041,74041.0,0.014885509114794577,0.006383232075629924,2.0479634328136487,0.06013855340831923,0.9930714063829502,0.049207916856095435
